geo_code,age_group,population
E07000116,75-79,4036.00
E07000116,80-84,3038.00
E07000116,85-89,2239.00
E07000116,90+,1459.00
E07000116,All ages,118054.00
E10000025,0-4,39398.00
E10000025,5-9,42783.00
E10000025,10-14,40453.00
E10000025,15-19,40021.00
E10000025,20-24,49678.00
E10000025,25-29,44772.00
E10000025,30-34,43131.00
E10000025,35-39,45310.00
E10000025,40-44,41766.00
E10000025,45-49,46432.00
E10000025,50-54,48411.00
E10000025,55-59,43672.00
E10000025,60-64,36270.00
E10000025,65-69,33692.00
E10000025,70-74,33070.00
E10000025,75-79,23221.00
E10000025,80-84,17597.00
E10000025,85-89,11089.00
E10000025,90+,6758.00
E10000025,All ages,687524.00
E07000177,0-4,9332.00
E07000177,5-9,9687.00
E07000177,10-14,9095.00
E07000177,15-19,7945.00
E07000177,20-24,6802.00
E07000177,25-29,8321.00
E07000177,30-34,10374.00
E07000177,35-39,10932.00
E07000177,40-44,9695.00
E07000177,45-49,10685.00
E07000177,50-54,11215.00
E07000177,55-59,9956.00
E07000177,60-64,8163.00
E07000177,65-69,7565.00
E07000177,70-74,7034.00
E07000177,75-79,4964.00
E07000177,80-84,3782.00
E07000177,85-89,2296.00
E07000177,90+,1318.00
E07000177,All ages,149161.00
E07000178,0-4,8348.00
E07000178,5-9,9015.00
E07000178,10-14,8399.00
E07000178,15-19,11614.00
E07000178,20-24,25949.00
E07000178,25-29,15781.00
E07000178,30-34,9763.00
E07000178,35-39,9781.00
E07000178,40-44,8023.00
E07000178,45-49,7788.00
E07000178,50-54,8097.00
E07000178,55-59,7025.00
E07000178,60-64,5977.00
E07000178,65-69,5272.00
E07000178,70-74,4633.00
E07000178,75-79,3365.00
E07000178,80-84,2559.00
E07000178,85-89,1755.00
E07000178,90+,1183.00
E07000178,All ages,154327.00
E07000179,0-4,7938.00
E07000179,5-9,8835.00
E07000179,10-14,8611.00
E07000179,15-19,7532.00
E07000179,20-24,5942.00
E07000179,25-29,7124.00
E07000179,30-34,7828.00
E07000179,35-39,8903.00
E07000179,40-44,8925.00
E07000179,45-49,10621.00
E07000179,50-54,11065.00
E07000179,55-59,9752.00
E07000179,60-64,8106.00
E07000179,65-69,7475.00
E07000179,70-74,7940.00
E07000179,75-79,5618.00
E07000179,80-84,4242.00
E07000179,85-89,2511.00
E07000179,90+,1536.00
E07000179,All ages,140504.00
E07000180,0-4,7937.00
E07000180,5-9,8274.00
E07000180,10-14,8031.00
E07000180,15-19,7338.00
E07000180,20-24,6213.00
E07000180,25-29,7360.00
E07000180,30-34,8590.00
E07000180,35-39,8775.00
E07000180,40-44,8605.00
E07000180,45-49,9426.00
E07000180,50-54,9752.00
E07000180,55-59,9132.00
E07000180,60-64,7535.00
E07000180,65-69,7134.00
E07000180,70-74,7125.00
E07000180,75-79,4871.00
E07000180,80-84,3811.00
E07000180,85-89,2383.00
E07000180,90+,1440.00
E07000180,All ages,133732.00
E07000181,0-4,5843.00
E07000181,5-9,6972.00
E07000181,10-14,6317.00
E07000181,15-19,5592.00
E07000181,20-24,4772.00
E07000181,25-29,6186.00
E07000181,30-34,6576.00
E07000181,35-39,6919.00
E07000181,40-44,6518.00
E07000181,45-49,7912.00
E07000181,50-54,8282.00
E07000181,55-59,7807.00
E07000181,60-64,6489.00
E07000181,65-69,6246.00
E07000181,70-74,6338.00
E07000181,75-79,4403.00
E07000181,80-84,3203.00
E07000181,85-89,2144.00
E07000181,90+,1281.00
E07000181,All ages,109800.00
E10000030,0-4,70074.00
E10000030,5-9,77727.00
E10000030,10-14,73352.00
E10000030,15-19,67525.00
E10000030,20-24,64420.00
E10000030,25-29,65176.00
E10000030,30-34,65459.00
E10000030,35-39,78598.00
E10000030,40-44,82700.00
E10000030,45-49,87542.00
E10000030,50-54,89071.00
E10000030,55-59,79245.00
E10000030,60-64,64318.00
E10000030,65-69,58281.00
E10000030,70-74,58417.00
E10000030,75-79,40641.00
E10000030,80-84,32255.00
E10000030,85-89,21643.00
E10000030,90+,13490.00
E10000030,All ages,1189934.00
E07000207,0-4,9118.00
E07000207,5-9,10473.00
E07000207,10-14,9285.00
E07000207,15-19,7471.00
E07000207,20-24,5099.00
E07000207,25-29,5285.00
E07000207,30-34,6270.00
E07000207,35-39,9457.00
E07000207,40-44,10905.00
E07000207,45-49,11092.00
E07000207,50-54,10725.00
E07000207,55-59,9420.00
E07000207,60-64,7041.00
E07000207,65-69,6483.00
E07000207,70-74,6342.00
E07000207,75-79,4364.00
E07000207,80-84,3597.00
E07000207,85-89,2429.00
E07000207,90+,1770.00
E07000207,All ages,136626.00
E07000208,0-4,5102.00
E07000208,5-9,5464.00
E07000208,10-14,4981.00
E07000208,15-19,4791.00
E07000208,20-24,3905.00
E07000208,25-29,4075.00
E07000208,30-34,4398.00
E07000208,35-39,5541.00
E07000208,40-44,5829.00
E07000208,45-49,5969.00
E07000208,50-54,5921.00
E07000208,55-59,5247.00
E07000208,60-64,4053.00
E07000208,65-69,3968.00
E07000208,70-74,3786.00
E07000208,75-79,2717.00
E07000208,80-84,2063.00
E07000208,85-89,1356.00
E07000208,90+,762.00
E07000208,All ages,79928.00
E07000209,0-4,7438.00
E07000209,5-9,8757.00
E07000209,10-14,8530.00
E07000209,15-19,9606.00
E07000209,20-24,14373.00
E07000209,25-29,11915.00
E07000209,30-34,8910.00
E07000209,35-39,8857.00
E07000209,40-44,9135.00
E07000209,45-49,9746.00
E07000209,50-54,9894.00
E07000209,55-59,8790.00
E07000209,60-64,7456.00
E07000209,65-69,6574.00
E07000209,70-74,6485.00
E07000209,75-79,4337.00
E07000209,80-84,3413.00
E07000209,85-89,2252.00
E07000209,90+,1421.00
E07000209,All ages,147889.00
E07000210,0-4,4239.00
E07000210,5-9,5120.00
E07000210,10-14,5248.00
E07000210,15-19,4783.00
E07000210,20-24,3653.00
E07000210,25-29,3877.00
E07000210,30-34,3855.00
E07000210,35-39,4714.00
E07000210,40-44,5572.00
E07000210,45-49,6454.00
E07000210,50-54,7210.00
E07000210,55-59,6635.00
E07000210,60-64,5571.00
E07000210,65-69,5033.00
E07000210,70-74,5404.00
E07000210,75-79,3696.00
E07000210,80-84,2991.00
E07000210,85-89,1986.00
E07000210,90+,1212.00
E07000210,All ages,87253.00
E07000211,0-4,9451.00
E07000211,5-9,10112.00
E07000211,10-14,9114.00
E07000211,15-19,7677.00
E07000211,20-24,6499.00
E07000211,25-29,8137.00
E07000211,30-34,8997.00
E07000211,35-39,10878.00
E07000211,40-44,10811.00
E07000211,45-49,10775.00
E07000211,50-54,11133.00
E07000211,55-59,9607.00
E07000211,60-64,7845.00
E07000211,65-69,7084.00
E07000211,70-74,6983.00
E07000211,75-79,4673.00
E07000211,80-84,3629.00
E07000211,85-89,2616.00
E07000211,90+,1736.00
E07000211,All ages,147757.00
E07000212,0-4,4917.00
E07000212,5-9,4945.00
E07000212,10-14,4570.00
E07000212,15-19,5443.00
E07000212,20-24,8350.00
E07000212,25-29,7317.00
E07000212,30-34,5331.00
E07000212,35-39,5323.00
E07000212,40-44,5499.00
E07000212,45-49,5692.00
E07000212,50-54,5967.00
E07000212,55-59,5418.00
E07000212,60-64,4365.00
E07000212,65-69,3780.00
E07000212,70-74,3858.00
E07000212,75-79,2696.00
E07000212,80-84,2239.00
E07000212,85-89,1442.00
E07000212,90+,848.00
E07000212,All ages,88000.00
E07000213,0-4,6374.00
E07000213,5-9,6339.00
E07000213,10-14,5753.00
E07000213,15-19,4920.00
E07000213,20-24,4758.00
E07000213,25-29,5484.00
E07000213,30-34,6227.00
E07000213,35-39,7373.00
E07000213,40-44,6831.00
E07000213,45-49,7307.00
E07000213,50-54,7303.00
E07000213,55-59,6855.00
E07000213,60-64,5351.00
E07000213,65-69,4747.00
E07000213,70-74,4715.00
E07000213,75-79,3500.00
E07000213,80-84,2813.00
E07000213,85-89,1719.00
E07000213,90+,965.00
E07000213,All ages,99334.00
E07000214,0-4,4773.00
E07000214,5-9,5612.00
E07000214,10-14,5588.00
E07000214,15-19,4936.00
E07000214,20-24,4225.00
E07000214,25-29,4604.00
E07000214,30-34,4679.00
E07000214,35-39,5620.00
E07000214,40-44,5986.00
E07000214,45-49,7082.00
E07000214,50-54,7075.00
E07000214,55-59,6270.00
E07000214,60-64,5073.00
E07000214,65-69,4378.00
E07000214,70-74,4534.00
E07000214,75-79,3306.00
E07000214,80-84,2591.00
E07000214,85-89,1660.00
E07000214,90+,882.00
E07000214,All ages,88874.00
E07000215,0-4,5063.00
E07000215,5-9,5440.00
E07000215,10-14,5365.00
E07000215,15-19,4804.00
E07000215,20-24,3758.00
E07000215,25-29,4267.00
E07000215,30-34,4798.00
E07000215,35-39,5603.00
E07000215,40-44,5507.00
E07000215,45-49,6413.00
E07000215,50-54,7025.00
E07000215,55-59,6170.00
E07000215,60-64,5143.00
E07000215,65-69,4740.00
E07000215,70-74,4908.00
E07000215,75-79,3260.00
E07000215,80-84,2416.00
E07000215,85-89,1692.00
E07000215,90+,1124.00
E07000215,All ages,87496.00
E07000216,0-4,6907.00
E07000216,5-9,8212.00
E07000216,10-14,8340.00
E07000216,15-19,7935.00
E07000216,20-24,5645.00
E07000216,25-29,4885.00
E07000216,30-34,5646.00
E07000216,35-39,7381.00
E07000216,40-44,8499.00
E07000216,45-49,9575.00
E07000216,50-54,9505.00
E07000216,55-59,8471.00
E07000216,60-64,7095.00
E07000216,65-69,6751.00
E07000216,70-74,7096.00
E07000216,75-79,5085.00
E07000216,80-84,4054.00
E07000216,85-89,2771.00
E07000216,90+,1757.00
E07000216,All ages,125610.00
E07000217,0-4,6692.00
E07000217,5-9,7253.00
E07000217,10-14,6578.00
E07000217,15-19,5159.00
E07000217,20-24,4155.00
E07000217,25-29,5330.00
E07000217,30-34,6348.00
E07000217,35-39,7851.00
E07000217,40-44,8126.00
E07000217,45-49,7437.00
E07000217,50-54,7313.00
E07000217,55-59,6362.00
E07000217,60-64,5325.00
E07000217,65-69,4743.00
E07000217,70-74,4306.00
E07000217,75-79,3007.00
E07000217,80-84,2449.00
E07000217,85-89,1720.00
E07000217,90+,1013.00
E07000217,All ages,101167.00
E10000032,0-4,46821.00
E10000032,5-9,52172.00
E10000032,10-14,48804.00
E10000032,15-19,43519.00
E10000032,20-24,39390.00
E10000032,25-29,44516.00
E10000032,30-34,47817.00
E10000032,35-39,53393.00
E10000032,40-44,52309.00
E10000032,45-49,60344.00
E10000032,50-54,63834.00
E10000032,55-59,58798.00
E10000032,60-64,51612.00
E10000032,65-69,50164.00
E10000032,70-74,51984.00
E10000032,75-79,35836.00
E10000032,80-84,27832.00
E10000032,85-89,18620.00
E10000032,90+,11087.00
E10000032,All ages,858852.00
E07000223,0-4,3601.00
E07000223,5-9,3956.00
E07000223,10-14,3494.00
E07000223,15-19,3143.00
E07000223,20-24,2807.00
E07000223,25-29,2989.00
E07000223,30-34,3458.00
E07000223,35-39,3952.00
E07000223,40-44,4114.00
E07000223,45-49,4676.00
E07000223,50-54,4743.00
E07000223,55-59,4199.00
E07000223,60-64,3767.00
E07000223,65-69,3841.00
E07000223,70-74,3969.00
E07000223,75-79,2843.00
E07000223,80-84,2185.00
E07000223,85-89,1378.00
E07000223,90+,754.00
E07000223,All ages,63869.00
E07000224,0-4,7732.00
E07000224,5-9,8696.00
E07000224,10-14,7821.00
E07000224,15-19,7213.00
E07000224,20-24,7165.00
E07000224,25-29,7930.00
E07000224,30-34,7915.00
E07000224,35-39,8299.00
E07000224,40-44,8101.00
E07000224,45-49,10358.00
E07000224,50-54,11428.00
E07000224,55-59,10957.00
E07000224,60-64,10346.00
E07000224,65-69,11319.00
E07000224,70-74,12376.00
E07000224,75-79,8668.00
E07000224,80-84,6647.00
E07000224,85-89,4250.00
E07000224,90+,2606.00
E07000224,All ages,159827.00
E07000225,0-4,5705.00
E07000225,5-9,6627.00
E07000225,10-14,6395.00
E07000225,15-19,6042.00
E07000225,20-24,6551.00
E07000225,25-29,5757.00
E07000225,30-34,5376.00
E07000225,35-39,5850.00
E07000225,40-44,6221.00
E07000225,45-49,7733.00
E07000225,50-54,8894.00
E07000225,55-59,8805.00
E07000225,60-64,8262.00
E07000225,65-69,8046.00
E07000225,70-74,8598.00
E07000225,75-79,6133.00
E07000225,80-84,4710.00
E07000225,85-89,3111.00
E07000225,90+,1934.00
E07000225,All ages,120750.00
E07000226,0-4,8006.00
E07000226,5-9,8294.00
E07000226,10-14,7118.00
E07000226,15-19,5989.00
E07000226,20-24,5816.00
E07000226,25-29,7763.00
E07000226,30-34,9054.00
E07000226,35-39,9751.00
E07000226,40-44,7979.00
E07000226,45-49,7875.00
E07000226,50-54,7536.00
E07000226,55-59,6666.00
E07000226,60-64,5553.00
E07000226,65-69,4426.00
E07000226,70-74,3786.00
E07000226,75-79,2460.00
E07000226,80-84,1997.00
E07000226,85-89,1529.00
E07000226,90+,850.00
E07000226,All ages,112448.00
E07000227,0-4,7338.00
E07000227,5-9,8315.00
E07000227,10-14,8587.00
E07000227,15-19,7734.00
E07000227,20-24,6013.00
E07000227,25-29,6955.00
E07000227,30-34,7189.00
E07000227,35-39,8297.00
E07000227,40-44,8610.00
E07000227,45-49,10233.00
E07000227,50-54,11486.00
E07000227,55-59,10615.00
E07000227,60-64,8864.00
E07000227,65-69,8481.00
E07000227,70-74,8467.00
E07000227,75-79,5915.00
E07000227,80-84,4537.00
E07000227,85-89,2900.00
E07000227,90+,1681.00
E07000227,All ages,142217.00
E07000228,0-4,8584.00
E07000228,5-9,9790.00
E07000228,10-14,9256.00
E07000228,15-19,8061.00
E07000228,20-24,6187.00
E07000228,25-29,7200.00
E07000228,30-34,8384.00
E07000228,35-39,10095.00
E07000228,40-44,10196.00
E07000228,45-49,11417.00
E07000228,50-54,11418.00
E07000228,55-59,10088.00
E07000228,60-64,8544.00
E07000228,65-69,7977.00
E07000228,70-74,8297.00
E07000228,75-79,5398.00
E07000228,80-84,4195.00
E07000228,85-89,2961.00
E07000228,90+,1668.00
E07000228,All ages,149716.00
E07000229,0-4,5855.00
E07000229,5-9,6494.00
E07000229,10-14,6133.00
E07000229,15-19,5337.00
E07000229,20-24,4851.00
E07000229,25-29,5922.00
E07000229,30-34,6441.00
E07000229,35-39,7149.00
E07000229,40-44,7088.00
E07000229,45-49,8052.00
E07000229,50-54,8329.00
E07000229,55-59,7468.00
E07000229,60-64,6276.00
E07000229,65-69,6074.00
E07000229,70-74,6491.00
E07000229,75-79,4419.00
E07000229,80-84,3561.00
E07000229,85-89,2491.00
E07000229,90+,1594.00
E07000229,All ages,110025.00
E12000009,0-4,296357.00
E12000009,5-9,325087.00
E12000009,10-14,307217.00
E12000009,15-19,304286.00
E12000009,20-24,339333.00
E12000009,25-29,336927.00
E12000009,30-34,327070.00
E12000009,35-39,327399.00
E12000009,40-44,311220.00
E12000009,45-49,373652.00
E12000009,50-54,402594.00
E12000009,55-59,379723.00
E12000009,60-64,338670.00
E12000009,65-69,332624.00
E12000009,70-74,333053.00
E12000009,75-79,225441.00
E12000009,80-84,167403.00
E12000009,85-89,107432.00
E12000009,90+,64247.00
E12000009,All ages,5599735.00
E06000022,0-4,9426.00
E06000022,5-9,10502.00
E06000022,10-14,10146.00
E06000022,15-19,13605.00
E06000022,20-24,21211.00
E06000022,25-29,14707.00
E06000022,30-34,10061.00
E06000022,35-39,10127.00
E06000022,40-44,9890.00
E06000022,45-49,12031.00
E06000022,50-54,12660.00
E06000022,55-59,11527.00
E06000022,60-64,9953.00
E06000022,65-69,9499.00
E06000022,70-74,9605.00
E06000022,75-79,6569.00
E06000022,80-84,5222.00
E06000022,85-89,3355.00
E06000022,90+,2010.00
E06000022,All ages,192106.00
E06000028,0-4,10832.00
E06000028,5-9,11154.00
E06000028,10-14,9297.00
E06000028,15-19,10999.00
E06000028,20-24,17690.00
E06000028,25-29,12655.00
E06000028,30-34,13476.00
E06000028,35-39,14399.00
E06000028,40-44,12123.00
E06000028,45-49,12455.00
E06000028,50-54,12869.00
E06000028,55-59,11342.00
E06000028,60-64,9837.00
E06000028,65-69,9075.00
E06000028,70-74,9054.00
E06000028,75-79,6109.00
E06000028,80-84,4994.00
E06000028,85-89,3535.00
E06000028,90+,2460.00
E06000028,All ages,194355.00
E06000023,0-4,28994.00
E06000023,5-9,28151.00
E06000023,10-14,24284.00
E06000023,15-19,26219.00
E06000023,20-24,51020.00
E06000023,25-29,50912.00
E06000023,30-34,41042.00
E06000023,35-39,33699.00
E06000023,40-44,26963.00
E06000023,45-49,25604.00
E06000023,50-54,25233.00
E06000023,55-59,22355.00
E06000023,60-64,18979.00
E06000023,65-69,16734.00
E06000023,70-74,15083.00
E06000023,75-79,10849.00
E06000023,80-84,8227.00
E06000023,85-89,5592.00
E06000023,90+,3465.00
E06000023,All ages,463405.00
E06000052,0-4,28270.00
E06000052,5-9,31853.00
E06000052,10-14,30299.00
E06000052,15-19,29876.00
E06000052,20-24,30366.00
E06000052,25-29,28002.00
E06000052,30-34,28162.00
E06000052,35-39,29905.00
E06000052,40-44,30244.00
E06000052,45-49,37923.00
E06000052,50-54,41748.00
E06000052,55-59,41002.00
E06000052,60-64,38686.00
E06000052,65-69,39079.00
E06000052,70-74,39738.00
E06000052,75-79,25246.00
E06000052,80-84,18018.00
E06000052,85-89,11108.00
E06000052,90+,6443.00
E06000052,All ages,565968.00
E06000053,0-4,101.00
E06000053,5-9,123.00
E06000053,10-14,108.00
E06000053,15-19,64.00
E06000053,20-24,98.00
E06000053,25-29,137.00
E06000053,30-34,135.00
E06000053,35-39,145.00
E06000053,40-44,126.00
E06000053,45-49,144.00
E06000053,50-54,175.00
E06000053,55-59,158.00
E06000053,60-64,152.00
E06000053,65-69,146.00
E06000053,70-74,170.00
E06000053,75-79,105.00
E06000053,80-84,68.00
E06000053,85-89,43.00
E06000053,90+,44.00
E06000053,All ages,2242.00
E06000024,0-4,11491.00
E06000024,5-9,12940.00
E06000024,10-14,12146.00
E06000024,15-19,10992.00
E06000024,20-24,9382.00
E06000024,25-29,10360.00
E06000024,30-34,11458.00
E06000024,35-39,12771.00
E06000024,40-44,12953.00
E06000024,45-49,15128.00
E06000024,50-54,15940.00
E06000024,55-59,14422.00
E06000024,60-64,12989.00
E06000024,65-69,13282.00
E06000024,70-74,14069.00
E06000024,75-79,9374.00
E06000024,80-84,7070.00
E06000024,85-89,4495.00
E06000024,90+,2657.00
E06000024,All ages,213919.00
E06000026,0-4,14969.00
E06000026,5-9,15831.00
E06000026,10-14,14052.00
E06000026,15-19,15651.00
E06000026,20-24,23841.00
E06000026,25-29,18861.00
E06000026,30-34,17192.00
E06000026,35-39,16311.00
E06000026,40-44,13993.00
E06000026,45-49,16520.00
E06000026,50-54,17447.00
E06000026,55-59,16291.00
E06000026,60-64,14140.00
E06000026,65-69,12990.00
E06000026,70-74,13030.00
E06000026,75-79,8895.00
E06000026,80-84,6671.00
E06000026,85-89,4130.00
E06000026,90+,2285.00
E06000026,All ages,263100.00
E06000029,0-4,8108.00
E06000029,5-9,8797.00
E06000029,10-14,8544.00
E06000029,15-19,7853.00
E06000029,20-24,7410.00
E06000029,25-29,8333.00
E06000029,30-34,9075.00
E06000029,35-39,9694.00
E06000029,40-44,8847.00
E06000029,45-49,10414.00
E06000029,50-54,10979.00
E06000029,55-59,10262.00
E06000029,60-64,8813.00
E06000029,65-69,8851.00
E06000029,70-74,9060.00
E06000029,75-79,6117.00
E06000029,80-84,4970.00
E06000029,85-89,3400.00
E06000029,90+,1870.00
E06000029,All ages,151397.00
E06000025,0-4,16325.00
E06000025,5-9,17528.00
E06000025,10-14,16183.00
E06000025,15-19,15651.00
E06000025,20-24,17790.00
E06000025,25-29,17803.00
E06000025,30-34,18957.00
E06000025,35-39,18708.00
E06000025,40-44,17035.00
E06000025,45-49,19742.00
E06000025,50-54,21092.00
E06000025,55-59,18199.00
E06000025,60-64,14881.00
E06000025,65-69,13757.00
E06000025,70-74,14179.00
E06000025,75-79,10152.00
E06000025,80-84,7568.00
E06000025,85-89,4629.00
E06000025,90+,2465.00
E06000025,All ages,282644.00
E06000030,0-4,14479.00
E06000030,5-9,15097.00
E06000030,10-14,13373.00
E06000030,15-19,11929.00
E06000030,20-24,11286.00
E06000030,25-29,13531.00
E06000030,30-34,15749.00
E06000030,35-39,16146.00
E06000030,40-44,15094.00
E06000030,45-49,16805.00
E06000030,50-54,16458.00
E06000030,55-59,14901.00
E06000030,60-64,11974.00
E06000030,65-69,10174.00
E06000030,70-74,9364.00
E06000030,75-79,6330.00
E06000030,80-84,4661.00
E06000030,85-89,3014.00
E06000030,90+,1631.00
E06000030,All ages,221996.00
E06000027,0-4,6918.00
E06000027,5-9,7450.00
E06000027,10-14,7083.00
E06000027,15-19,6629.00
E06000027,20-24,6223.00
E06000027,25-29,6920.00
E06000027,30-34,6957.00
E06000027,35-39,6703.00
E06000027,40-44,6802.00
E06000027,45-49,8884.00
E06000027,50-54,10020.00
E06000027,55-59,9937.00
E06000027,60-64,9347.00
E06000027,65-69,9468.00
E06000027,70-74,9840.00
E06000027,75-79,6606.00
E06000027,80-84,4939.00
E06000027,85-89,3073.00
E06000027,90+,1981.00
E06000027,All ages,135780.00
E06000054,0-4,27307.00
E06000054,5-9,31219.00
E06000054,10-14,30205.00
E06000054,15-19,27002.00
E06000054,20-24,22397.00
E06000054,25-29,26759.00
E06000054,30-34,28648.00
E06000054,35-39,29143.00
E06000054,40-44,29156.00
E06000054,45-49,36556.00
E06000054,50-54,38276.00
E06000054,55-59,35425.00
E06000054,60-64,30134.00
E06000054,65-69,28858.00
E06000054,70-74,28766.00
E06000054,75-79,19461.00
E06000054,80-84,14298.00
E06000054,85-89,9097.00
E06000054,90+,5357.00
E06000054,All ages,498064.00
E10000008,0-4,37314.00
E10000008,5-9,43027.00
E10000008,10-14,41818.00
E10000008,15-19,41668.00
E10000008,20-24,44078.00
E10000008,25-29,44177.00
E10000008,30-34,40947.00
E10000008,35-39,41655.00
E10000008,40-44,40730.00
E10000008,45-49,51451.00
E10000008,50-54,58021.00
E10000008,55-59,56990.00
E10000008,60-64,53139.00
E10000008,65-69,53933.00
E10000008,70-74,54790.00
E10000008,75-79,36499.00
E10000008,80-84,26735.00
E10000008,85-89,17404.00
E10000008,90+,10910.00
E10000008,All ages,795286.00
E07000040,0-4,6492.00
E07000040,5-9,7621.00
E07000040,10-14,7516.00
E07000040,15-19,6735.00
E07000040,20-24,5411.00
E07000040,25-29,6409.00
E07000040,30-34,6715.00
E07000040,35-39,6958.00
E07000040,40-44,7135.00
E07000040,45-49,9299.00
E07000040,50-54,10306.00
E07000040,55-59,10088.00
E07000040,60-64,10143.00
E07000040,65-69,10821.00
E07000040,70-74,11563.00
E07000040,75-79,8117.00
E07000040,80-84,6210.00
E07000040,85-89,4132.00
E07000040,90+,2646.00
E07000040,All ages,144317.00
E07000041,0-4,6491.00
E07000041,5-9,6716.00
E07000041,10-14,5924.00
E07000041,15-19,8922.00
E07000041,20-24,17187.00
E07000041,25-29,13211.00
E07000041,30-34,9054.00
E07000041,35-39,8052.00
E07000041,40-44,6871.00
E07000041,45-49,7223.00
E07000041,50-54,7449.00
E07000041,55-59,6720.00
E07000041,60-64,5842.00
E07000041,65-69,5488.00
E07000041,70-74,5258.00
E07000041,75-79,3776.00
E07000041,80-84,2856.00
E07000041,85-89,2016.00
E07000041,90+,1372.00
E07000041,All ages,130428.00
E07000042,0-4,4172.00
E07000042,5-9,4939.00
E07000042,10-14,4993.00
E07000042,15-19,4532.00
E07000042,20-24,3768.00
E07000042,25-29,3890.00
E07000042,30-34,4192.00
E07000042,35-39,4337.00
E07000042,40-44,4488.00
E07000042,45-49,5821.00
E07000042,50-54,6205.00
E07000042,55-59,5980.00
E07000042,60-64,5303.00
E07000042,65-69,5440.00
E07000042,70-74,5170.00
E07000042,75-79,3486.00
E07000042,80-84,2419.00
E07000042,85-89,1615.00
E07000042,90+,945.00
E07000042,All ages,81695.00
E07000043,0-4,4801.00
E07000043,5-9,5547.00
E07000043,10-14,5352.00
E07000043,15-19,4734.00
E07000043,20-24,4280.00
E07000043,25-29,5017.00
E07000043,30-34,4886.00
E07000043,35-39,5076.00
E07000043,40-44,5047.00
E07000043,45-49,6487.00
E07000043,50-54,7228.00
E07000043,55-59,7052.00
E07000043,60-64,6478.00
E07000043,65-69,6291.00
E07000043,70-74,6724.00
E07000043,75-79,4523.00
E07000043,80-84,3256.00
E07000043,85-89,2032.00
E07000043,90+,1299.00
E07000043,All ages,96110.00
E07000044,0-4,3543.00
E07000044,5-9,4537.00
E07000044,10-14,4606.00
E07000044,15-19,4355.00
E07000044,20-24,3139.00
E07000044,25-29,3643.00
E07000044,30-34,3721.00
E07000044,35-39,4134.00
E07000044,40-44,4319.00
E07000044,45-49,5583.00
E07000044,50-54,6875.00
E07000044,55-59,7007.00
E07000044,60-64,6600.00
E07000044,65-69,6846.00
E07000044,70-74,6856.00
E07000044,75-79,4293.00
E07000044,80-84,3152.00
E07000044,85-89,1948.00
E07000044,90+,1064.00
E07000044,All ages,86221.00
E07000045,0-4,6249.00
E07000045,5-9,7085.00
E07000045,10-14,6928.00
E07000045,15-19,6399.00
E07000045,20-24,5404.00
E07000045,25-29,6439.00
E07000045,30-34,6741.00
E07000045,35-39,7007.00
E07000045,40-44,6900.00
E07000045,45-49,8833.00
E07000045,50-54,10385.00
E07000045,55-59,10168.00
E07000045,60-64,9385.00
E07000045,65-69,9484.00
E07000045,70-74,9682.00
E07000045,75-79,6268.00
E07000045,80-84,4497.00
E07000045,85-89,2960.00
E07000045,90+,2030.00
E07000045,All ages,132844.00
E07000046,0-4,3173.00
E07000046,5-9,3741.00
E07000046,10-14,3450.00
E07000046,15-19,3301.00
E07000046,20-24,2818.00
E07000046,25-29,3219.00
E07000046,30-34,3140.00
E07000046,35-39,3276.00
E07000046,40-44,3324.00
E07000046,45-49,4472.00
E07000046,50-54,5150.00
E07000046,55-59,5385.00
E07000046,60-64,5199.00
E07000046,65-69,5392.00
E07000046,70-74,5145.00
E07000046,75-79,3319.00
E07000046,80-84,2397.00
E07000046,85-89,1435.00
E07000046,90+,807.00
E07000046,All ages,68143.00
E07000047,0-4,2393.00
E07000047,5-9,2841.00
E07000047,10-14,3049.00
E07000047,15-19,2690.00
E07000047,20-24,2071.00
E07000047,25-29,2349.00
E07000047,30-34,2498.00
E07000047,35-39,2815.00
E07000047,40-44,2646.00
E07000047,45-49,3733.00
E07000047,50-54,4423.00
E07000047,55-59,4590.00
E07000047,60-64,4189.00
E07000047,65-69,4171.00
E07000047,70-74,4392.00
E07000047,75-79,2717.00
E07000047,80-84,1948.00
E07000047,85-89,1266.00
E07000047,90+,747.00
E07000047,All ages,55528.00
E10000009,0-4,18202.00
E10000009,5-9,22026.00
E10000009,10-14,22795.00
E10000009,15-19,21736.00
E10000009,20-24,17025.00
E10000009,25-29,19227.00
E10000009,30-34,19153.00
E10000009,35-39,20440.00
E10000009,40-44,21412.00
E10000009,45-49,27636.00
E10000009,50-54,31495.00
E10000009,55-59,31664.00
E10000009,60-64,30139.00
E10000009,65-69,31632.00
E10000009,70-74,33708.00
E10000009,75-79,22821.00
E10000009,80-84,17354.00
E10000009,85-89,11391.00
E10000009,90+,6660.00
E10000009,All ages,426516.00
E07000048,0-4,1923.00
E07000048,5-9,2593.00
E07000048,10-14,2736.00
E07000048,15-19,2450.00
E07000048,20-24,2054.00
E07000048,25-29,2143.00
E07000048,30-34,2180.00
E07000048,35-39,2430.00
E07000048,40-44,2541.00
E07000048,45-49,3248.00
E07000048,50-54,3566.00
E07000048,55-59,3304.00
E07000048,60-64,3114.00
E07000048,65-69,3622.00
E07000048,70-74,4170.00
E07000048,75-79,2888.00
E07000048,80-84,2460.00
E07000048,85-89,1666.00
E07000048,90+,944.00
