geo_code,sex,age,White,Mixed,Asian,Black,Other
E07000221,1,30,669,11,9,1,4 
E07000221,1,31,523,2,10,0,0 
E07000221,1,32,626,5,9,0,0 
E07000221,1,33,575,5,8,2,1 
E07000221,1,34,574,2,7,2,1 
E07000221,1,35,590,8,11,9,1 
E07000221,1,36,633,5,5,4,4 
E07000221,1,37,636,5,16,2,0 
E07000221,1,38,622,5,17,4,6 
E07000221,1,39,627,6,8,1,4 
E07000221,1,40,557,7,20,1,2 
E07000221,1,41,643,6,13,4,0 
E07000221,1,42,607,8,18,1,3 
E07000221,1,43,672,3,12,0,3 
E07000221,1,44,705,6,9,5,2 
E07000221,1,45,749,11,15,3,6 
E07000221,1,46,880,8,12,2,1 
E07000221,1,47,865,3,13,7,1 
E07000221,1,48,874,6,18,2,1 
E07000221,1,49,851,2,6,6,0 
E07000221,1,50,888,5,12,1,2 
E07000221,1,51,950,7,13,6,2 
E07000221,1,52,952,5,11,1,1 
E07000221,1,53,982,9,11,0,1 
E07000221,1,54,972,3,9,5,3 
E07000221,1,55,951,3,5,8,3 
E07000221,1,56,914,5,7,3,3 
E07000221,1,57,902,7,14,4,2 
E07000221,1,58,906,5,11,2,3 
E07000221,1,59,897,4,14,4,2 
E07000221,1,60,826,6,7,2,2 
E07000221,1,61,801,2,8,5,2 
E07000221,1,62,751,4,8,1,0 
E07000221,1,63,782,1,4,2,1 
E07000221,1,64,842,1,6,0,3 
E07000221,1,65,798,6,4,2,1 
E07000221,1,66,779,1,3,0,2 
E07000221,1,67,767,5,9,0,2 
E07000221,1,68,794,3,6,1,1 
E07000221,1,69,807,4,2,0,0 
E07000221,1,70,932,0,1,1,0 
E07000221,1,71,966,4,6,2,2 
E07000221,1,72,870,2,2,1,1 
E07000221,1,73,815,1,2,0,0 
E07000221,1,74,752,2,2,1,1 
E07000221,1,75,732,2,1,0,0 
E07000221,1,76,578,3,3,0,0 
E07000221,1,77,482,0,3,1,2 
E07000221,1,78,502,2,3,0,1 
E07000221,1,79,506,0,1,1,0 
E07000221,1,80,508,1,2,0,0 
E07000221,1,81,506,0,1,0,0 
E07000221,1,82,399,1,3,1,0 
E07000221,1,83,382,0,1,1,1 
E07000221,1,84,301,1,0,1,1 
E07000221,1,85,267,0,1,0,0 
E07000221,1,86,270,0,0,0,0 
E07000221,1,87,237,0,0,0,0 
E07000221,1,88,202,0,0,0,0 
E07000221,1,89,148,1,0,0,0 
E07000221,1,90,527,1,1,0,0 
E07000222,1,0,659,48,65,1,13 
E07000222,1,1,637,46,63,1,12 
E07000222,1,2,610,44,60,1,12 
E07000222,1,3,653,47,65,1,13 
E07000222,1,4,669,49,66,1,13 
E07000222,1,5,671,49,67,1,13 
E07000222,1,6,747,54,74,1,14 
E07000222,1,7,622,45,62,1,12 
E07000222,1,8,684,52,66,3,9 
E07000222,1,9,707,52,87,1,11 
E07000222,1,10,633,60,78,4,9 
E07000222,1,11,668,46,54,5,13 
E07000222,1,12,601,51,69,2,8 
E07000222,1,13,696,52,58,3,4 
E07000222,1,14,642,47,73,5,4 
E07000222,1,15,579,30,54,4,4 
E07000222,1,16,666,28,73,0,10 
E07000222,1,17,633,36,61,6,4 
E07000222,1,18,730,37,47,6,13 
E07000222,1,19,948,42,99,5,11 
E07000222,1,20,1440,108,106,4,15 
E07000222,1,21,1276,81,123,0,23 
E07000222,1,22,775,40,59,8,8 
E07000222,1,23,897,43,78,5,8 
E07000222,1,24,906,31,97,9,12 
E07000222,1,25,998,26,120,3,20 
E07000222,1,26,1089,48,184,19,16 
E07000222,1,27,1243,66,188,15,17 
E07000222,1,28,1270,41,161,18,14 
E07000222,1,29,892,26,104,10,11 
E07000222,1,30,657,17,96,6,5 
E07000222,1,31,720,18,70,4,5 
E07000222,1,32,738,17,73,8,13 
E07000222,1,33,718,22,75,9,8 
E07000222,1,34,670,17,65,9,14 
E07000222,1,35,731,22,81,6,15 
E07000222,1,36,707,14,73,13,10 
E07000222,1,37,899,15,86,12,17 
E07000222,1,38,743,11,88,7,10 
E07000222,1,39,753,13,81,10,10 
E07000222,1,40,749,8,80,11,10 
E07000222,1,41,748,15,89,6,9 
E07000222,1,42,766,9,79,6,13 
E07000222,1,43,770,18,77,6,13 
E07000222,1,44,797,14,79,4,5 
E07000222,1,45,807,15,82,4,8 
E07000222,1,46,908,9,80,16,8 
E07000222,1,47,808,14,74,10,9 
E07000222,1,48,820,13,69,8,7 
E07000222,1,49,893,14,66,11,14 
E07000222,1,50,895,8,87,12,10 
E07000222,1,51,816,7,78,10,8 
E07000222,1,52,866,14,60,17,12 
E07000222,1,53,879,6,46,6,11 
E07000222,1,54,905,7,56,18,9 
E07000222,1,55,896,12,59,10,5 
E07000222,1,56,822,10,54,8,5 
E07000222,1,57,814,5,35,4,8 
E07000222,1,58,760,6,46,10,3 
E07000222,1,59,737,5,43,9,11 
E07000222,1,60,698,5,38,5,5 
E07000222,1,61,736,4,44,4,5 
E07000222,1,62,703,6,41,2,5 
E07000222,1,63,638,1,36,1,8 
E07000222,1,64,620,2,37,1,6 
E07000222,1,65,635,0,29,3,5 
E07000222,1,66,572,4,32,3,5 
E07000222,1,67,643,4,35,4,2 
E07000222,1,68,659,4,38,2,4 
E07000222,1,69,651,2,31,0,5 
E07000222,1,70,696,2,27,3,5 
E07000222,1,71,763,0,17,2,2 
E07000222,1,72,594,4,20,4,8 
E07000222,1,73,613,3,21,2,3 
E07000222,1,74,578,0,19,2,1 
E07000222,1,75,527,2,26,1,5 
E07000222,1,76,439,2,23,2,0 
E07000222,1,77,374,2,23,1,4 
E07000222,1,78,362,2,25,3,0 
E07000222,1,79,382,1,19,1,3 
E07000222,1,80,369,1,15,2,1 
E07000222,1,81,342,1,16,1,1 
E07000222,1,82,337,1,12,0,3 
E07000222,1,83,269,1,5,1,0 
E07000222,1,84,260,1,8,1,1 
E07000222,1,85,242,1,8,0,1 
E07000222,1,86,224,0,5,0,2 
E07000222,1,87,178,1,5,1,2 
E07000222,1,88,134,0,3,0,1 
E07000222,1,89,152,0,7,0,0 
E07000222,1,90,446,1,9,1,2 
E07000223,1,0,319,15,7,3,0 
E07000223,1,1,319,15,7,3,0 
E07000223,1,2,353,16,8,3,0 
E07000223,1,3,344,16,8,3,0 
E07000223,1,4,401,18,9,3,0 
E07000223,1,5,384,18,9,3,0 
E07000223,1,6,371,17,8,3,0 
E07000223,1,7,372,17,9,3,0 
E07000223,1,8,391,21,8,1,2 
E07000223,1,9,360,13,9,1,8 
E07000223,1,10,380,20,8,1,8 
E07000223,1,11,331,18,5,5,3 
E07000223,1,12,321,16,5,1,2 
E07000223,1,13,335,11,11,2,4 
E07000223,1,14,333,12,6,2,7 
E07000223,1,15,355,7,3,2,3 
E07000223,1,16,314,14,7,1,1 
E07000223,1,17,278,7,6,1,3 
E07000223,1,18,330,7,7,2,1 
E07000223,1,19,280,9,4,3,1 
E07000223,1,20,273,14,8,1,2 
E07000223,1,21,266,9,7,3,0 
E07000223,1,22,286,7,12,2,1 
E07000223,1,23,265,7,12,4,1 
E07000223,1,24,325,9,11,4,2 
E07000223,1,25,232,10,8,3,2 
E07000223,1,26,294,3,7,4,0 
E07000223,1,27,310,4,4,0,0 
E07000223,1,28,290,9,5,1,2 
E07000223,1,29,291,6,3,2,2 
E07000223,1,30,332,8,6,0,3 
E07000223,1,31,273,5,11,3,5 
E07000223,1,32,326,3,7,7,2 
E07000223,1,33,339,9,12,4,0 
E07000223,1,34,308,9,8,1,2 
E07000223,1,35,312,8,4,1,1 
E07000223,1,36,350,9,12,2,1 
E07000223,1,37,343,4,9,7,0 
E07000223,1,38,367,1,6,0,0 
E07000223,1,39,338,6,9,3,11 
E07000223,1,40,332,5,10,3,7 
E07000223,1,41,396,8,9,4,5 
E07000223,1,42,357,8,9,1,2 
E07000223,1,43,398,5,12,3,0 
E07000223,1,44,377,7,10,4,8 
E07000223,1,45,401,1,9,3,0 
E07000223,1,46,458,1,12,4,1 
E07000223,1,47,486,2,12,5,2 
E07000223,1,48,417,11,7,3,3 
E07000223,1,49,453,3,9,3,1 
E07000223,1,50,425,3,13,6,5 
E07000223,1,51,478,5,7,4,3 
E07000223,1,52,438,7,4,3,3 
E07000223,1,53,492,4,9,3,1 
E07000223,1,54,457,2,6,2,5 
E07000223,1,55,453,6,4,6,3 
E07000223,1,56,365,3,9,2,2 
E07000223,1,57,418,6,9,4,4 
E07000223,1,58,368,2,10,2,1 
E07000223,1,59,353,4,4,5,2 
E07000223,1,60,353,3,5,1,0 
E07000223,1,61,373,5,7,1,1 
E07000223,1,62,342,1,4,0,4 
E07000223,1,63,347,1,2,0,3 
E07000223,1,64,332,2,7,0,2 
E07000223,1,65,362,2,6,0,1 
E07000223,1,66,308,0,0,2,1 
E07000223,1,67,371,1,3,0,1 
E07000223,1,68,325,3,3,2,0 
E07000223,1,69,366,1,5,1,1 
E07000223,1,70,396,1,2,3,0 
E07000223,1,71,408,2,1,1,1 
E07000223,1,72,332,1,3,0,0 
E07000223,1,73,352,3,0,1,1 
E07000223,1,74,323,0,3,1,1 
E07000223,1,75,333,0,3,0,0 
E07000223,1,76,260,2,0,0,1 
E07000223,1,77,208,2,2,2,0 
E07000223,1,78,263,2,4,0,0 
E07000223,1,79,207,1,1,0,1 
E07000223,1,80,215,0,2,0,2 
E07000223,1,81,206,0,0,1,1 
E07000223,1,82,186,0,1,0,1 
E07000223,1,83,177,0,3,0,0 
E07000223,1,84,131,0,0,1,0 
E07000223,1,85,123,1,1,0,1 
E07000223,1,86,142,1,0,1,0 
E07000223,1,87,115,0,1,0,1 
E07000223,1,88,87,1,1,0,0 
E07000223,1,89,85,1,0,0,0 
E07000223,1,90,263,1,1,1,0 
E07000224,1,0,680,22,14,2,2 
E07000224,1,1,749,24,15,2,2 
E07000224,1,2,782,26,16,2,2 
E07000224,1,3,799,26,16,2,2 
E07000224,1,4,715,23,14,2,2 
E07000224,1,5,850,28,17,2,2 
E07000224,1,6,849,28,17,2,2 
E07000224,1,7,853,28,17,2,2 
E07000224,1,8,881,31,12,1,1 
E07000224,1,9,870,33,27,4,2 
E07000224,1,10,822,31,17,2,0 
E07000224,1,11,779,19,16,2,2 
E07000224,1,12,773,21,17,2,2 
E07000224,1,13,771,21,11,0,0 
E07000224,1,14,728,18,15,1,0 
E07000224,1,15,724,21,13,4,1 
E07000224,1,16,670,12,14,1,3 
E07000224,1,17,725,9,11,1,0 
E07000224,1,18,685,15,13,3,3 
E07000224,1,19,675,17,13,3,1 
E07000224,1,20,651,17,7,1,2 
E07000224,1,21,713,18,11,2,2 
E07000224,1,22,710,13,12,3,0 
E07000224,1,23,775,23,16,1,4 
E07000224,1,24,735,13,17,1,1 
E07000224,1,25,802,10,17,4,2 
E07000224,1,26,744,12,14,8,3 
E07000224,1,27,809,10,13,4,2 
E07000224,1,28,839,9,21,2,1 
E07000224,1,29,737,13,11,2,0 
E07000224,1,30,716,7,18,9,3 
E07000224,1,31,698,10,16,7,2 
E07000224,1,32,796,10,11,3,5 
E07000224,1,33,708,8,15,6,10 
E07000224,1,34,708,9,23,8,1 
E07000224,1,35,760,16,18,8,3 
E07000224,1,36,701,7,27,11,3 
E07000224,1,37,773,15,18,14,5 
E07000224,1,38,732,2,33,6,3 
E07000224,1,39,825,10,32,12,2 
E07000224,1,40,715,10,24,3,2 
E07000224,1,41,707,10,20,2,3 
E07000224,1,42,712,5,16,4,5 
E07000224,1,43,739,7,15,8,6 
E07000224,1,44,756,10,20,6,3 
E07000224,1,45,869,7,28,13,4 
E07000224,1,46,904,7,28,5,2 
E07000224,1,47,985,8,26,9,4 
E07000224,1,48,975,15,18,9,2 
E07000224,1,49,1081,14,23,9,5 
E07000224,1,50,1035,11,21,10,0 
E07000224,1,51,1074,7,18,13,7 
E07000224,1,52,1025,12,14,6,2 
E07000224,1,53,1122,8,16,3,2 
E07000224,1,54,1080,8,16,10,2 
E07000224,1,55,1028,9,10,10,1 
E07000224,1,56,1018,2,12,7,1 
E07000224,1,57,997,2,13,16,3 
E07000224,1,58,1016,6,12,6,3 
E07000224,1,59,981,2,6,4,2 
E07000224,1,60,938,5,8,3,0 
E07000224,1,61,958,6,9,1,0 
E07000224,1,62,898,5,15,2,2 
E07000224,1,63,983,7,11,1,1 
E07000224,1,64,965,4,10,3,1 
E07000224,1,65,971,1,10,1,0 
E07000224,1,66,1008,6,2,1,2 
E07000224,1,67,934,10,4,3,2 
E07000224,1,68,1133,4,2,0,0 
E07000224,1,69,1162,5,2,0,0 
E07000224,1,70,1273,0,9,2,2 
E07000224,1,71,1367,2,10,3,0 
E07000224,1,72,1033,7,6,1,4 
E07000224,1,73,1082,1,6,0,1 
E07000224,1,74,1014,0,6,3,0 
E07000224,1,75,957,4,8,1,0 
E07000224,1,76,814,0,0,0,0 
E07000224,1,77,716,2,4,1,0 
E07000224,1,78,719,4,2,0,1 
E07000224,1,79,697,2,2,0,0 
E07000224,1,80,703,3,4,0,0 
E07000224,1,81,653,3,4,2,1 
E07000224,1,82,565,5,2,3,1 
E07000224,1,83,521,3,3,1,1 
E07000224,1,84,467,4,4,1,0 
E07000224,1,85,414,1,1,0,0 
E07000224,1,86,369,0,0,0,1 
E07000224,1,87,366,3,1,0,1 
E07000224,1,88,312,3,1,0,1 
E07000224,1,89,264,1,3,0,0 
E07000224,1,90,826,1,1,1,0 
E07000225,1,0,467,14,10,7,0 
E07000225,1,1,507,16,11,7,0 
E07000225,1,2,540,17,12,8,0 
E07000225,1,3,611,19,13,9,0 
E07000225,1,4,583,18,13,8,0 
E07000225,1,5,624,19,14,9,0 
E07000225,1,6,685,21,15,10,0 
E07000225,1,7,663,21,14,10,0 
E07000225,1,8,596,18,21,6,1 
E07000225,1,9,662,15,11,10,2 
E07000225,1,10,675,20,12,11,0 
E07000225,1,11,616,25,17,2,6 
E07000225,1,12,617,23,7,8,2 
E07000225,1,13,597,10,12,1,1 
E07000225,1,14,591,20,4,1,1 
E07000225,1,15,550,19,5,1,0 
E07000225,1,16,545,15,9,1,3 
E07000225,1,17,596,8,3,1,1 
E07000225,1,18,588,16,13,3,1 
E07000225,1,19,683,20,6,2,0 
E07000225,1,20,747,15,8,5,2 
E07000225,1,21,721,13,4,1,1 
E07000225,1,22,685,14,5,7,1 
E07000225,1,23,569,14,8,3,0 
E07000225,1,24,619,8,28,3,3 
E07000225,1,25,543,10,29,2,2 
E07000225,1,26,600,10,11,3,2 
E07000225,1,27,601,13,16,5,3 
E07000225,1,28,587,12,3,3,4 
E07000225,1,29,502,14,3,7,4 
E07000225,1,30,534,11,10,5,3 
E07000225,1,31,463,11,6,3,3 
E07000225,1,32,499,5,20,4,0 
E07000225,1,33,510,13,16,9,0 
E07000225,1,34,478,7,19,5,1 
E07000225,1,35,499,5,16,15,5 
E07000225,1,36,526,8,13,5,6 
E07000225,1,37,498,7,13,13,3 
E07000225,1,38,528,9,26,9,6 
E07000225,1,39,470,8,19,11,0 
E07000225,1,40,491,3,21,9,1 
E07000225,1,41,528,5,20,2,1 
E07000225,1,42,554,2,21,5,1 
E07000225,1,43,551,2,15,2,4 
E07000225,1,44,620,5,26,7,5 
E07000225,1,45,594,5,26,5,10 
E07000225,1,46,716,3,18,2,10 
E07000225,1,47,685,8,22,1,2 
E07000225,1,48,753,6,9,3,0 
E07000225,1,49,819,5,20,5,1 
E07000225,1,50,762,9,9,4,2 
E07000225,1,51,836,6,5,7,2 
E07000225,1,52,864,7,8,5,5 
E07000225,1,53,825,4,9,3,7 
E07000225,1,54,850,6,9,0,1 
E07000225,1,55,887,4,11,3,3 
E07000225,1,56,830,5,10,1,2 
E07000225,1,57,816,5,11,4,4 
E07000225,1,58,787,7,8,4,2 
E07000225,1,59,841,0,11,1,1 
E07000225,1,60,789,2,5,2,1 
E07000225,1,61,773,4,7,1,1 
E07000225,1,62,750,1,13,4,2 
E07000225,1,63,784,4,5,0,1 
E07000225,1,64,784,2,5,1,0 
E07000225,1,65,780,0,2,3,3 
E07000225,1,66,717,2,3,2,2 
E07000225,1,67,735,1,4,0,1 
E07000225,1,68,705,5,2,1,2 
E07000225,1,69,799,2,3,0,1 
E07000225,1,70,837,0,6,0,0 
E07000225,1,71,939,0,7,1,1 
E07000225,1,72,742,3,4,1,1 
E07000225,1,73,719,1,1,0,0 
E07000225,1,74,780,1,4,2,1 
E07000225,1,75,660,1,2,1,0 
E07000225,1,76,617,0,2,0,0 
E07000225,1,77,513,0,3,1,0 
E07000225,1,78,526,3,3,0,2 
E07000225,1,79,474,2,3,0,0 
E07000225,1,80,501,0,2,0,2 
E07000225,1,81,427,2,1,0,0 
E07000225,1,82,413,0,0,1,0 
E07000225,1,83,394,1,2,2,0 
E07000225,1,84,375,0,1,1,1 
E07000225,1,85,307,0,1,1,0 
E07000225,1,86,304,1,1,0,1 
E07000225,1,87,228,0,0,0,0 
E07000225,1,88,197,1,1,1,0 
E07000225,1,89,177,0,1,0,0 
E07000225,1,90,625,1,1,2,0 
E07000226,1,0,548,73,148,28,11 
E07000226,1,1,549,73,149,28,11 
E07000226,1,2,576,77,156,30,11 
E07000226,1,3,582,78,158,30,11 
E07000226,1,4,606,81,164,31,12 
E07000226,1,5,591,79,160,30,11 
E07000226,1,6,630,84,171,32,12 
E07000226,1,7,582,78,158,30,11 
E07000226,1,8,629,74,165,53,9 
E07000226,1,9,543,59,121,43,11 
E07000226,1,10,564,62,144,31,13 
E07000226,1,11,517,51,144,45,8 
E07000226,1,12,532,64,116,31,12 
E07000226,1,13,460,46,121,35,8 
E07000226,1,14,520,52,92,28,5 
E07000226,1,15,474,50,105,24,9 
E07000226,1,16,460,46,108,34,10 
E07000226,1,17,486,42,110,32,11 
E07000226,1,18,459,37,92,27,4 
E07000226,1,19,401,27,69,18,5 
E07000226,1,20,404,26,67,25,2 
E07000226,1,21,495,35,86,21,8 
E07000226,1,22,454,40,82,22,4 
E07000226,1,23,509,32,84,20,5 
E07000226,1,24,546,32,91,30,8 
E07000226,1,25,470,25,88,32,14 
E07000226,1,26,606,21,99,17,9 
E07000226,1,27,616,25,117,35,4 
E07000226,1,28,579,29,109,17,8 
E07000226,1,29,676,34,124,21,4 
E07000226,1,30,662,25,138,21,11 
E07000226,1,31,652,21,159,19,6 
E07000226,1,32,687,28,148,27,7 
E07000226,1,33,644,20,165,13,5 
E07000226,1,34,700,23,155,31,14 
E07000226,1,35,735,34,160,26,16 
E07000226,1,36,730,17,179,18,10 
E07000226,1,37,813,40,150,54,25 
E07000226,1,38,710,18,166,34,21 
E07000226,1,39,738,12,178,31,15 
E07000226,1,40,642,27,155,48,14 
E07000226,1,41,575,31,150,33,17 
E07000226,1,42,593,13,156,36,6 
E07000226,1,43,592,18,149,28,5 
E07000226,1,44,598,19,153,38,13 
E07000226,1,45,628,19,127,52,7 
E07000226,1,46,639,12,86,50,10 
E07000226,1,47,637,11,114,49,10 
E07000226,1,48,640,18,101,48,13 
E07000226,1,49,619,13,112,45,16 
E07000226,1,50,622,14,92,42,13 
E07000226,1,51,604,14,65,40,7 
E07000226,1,52,612,13,69,37,11 
E07000226,1,53,646,17,74,32,8 
E07000226,1,54,664,7,64,23,7 
E07000226,1,55,554,8,79,25,11 
E07000226,1,56,602,5,86,7,8 
E07000226,1,57,572,9,84,19,5 
E07000226,1,58,524,10,70,24,1 
E07000226,1,59,539,5,77,10,5 
E07000226,1,60,500,4,77,11,5 
E07000226,1,61,456,6,58,9,8 
E07000226,1,62,478,6,67,5,3 
E07000226,1,63,471,2,61,12,4 
E07000226,1,64,421,8,52,6,4 
E07000226,1,65,399,5,62,5,2 
E07000226,1,66,359,2,52,3,3 
E07000226,1,67,374,2,39,3,4 
E07000226,1,68,370,5,39,7,4 
E07000226,1,69,362,6,42,3,2 
E07000226,1,70,341,4,28,7,1 
E07000226,1,71,395,7,26,5,2 
E07000226,1,72,302,2,21,2,3 
E07000226,1,73,289,1,27,6,2 
E07000226,1,74,272,2,22,2,9 
E07000226,1,75,252,1,23,1,0 
E07000226,1,76,204,4,25,2,0 
E07000226,1,77,182,0,18,5,3 
E07000226,1,78,186,2,23,2,0 
E07000226,1,79,176,4,29,3,1 
E07000226,1,80,178,2,15,1,0 
E07000226,1,81,155,2,21,2,0 
E07000226,1,82,141,2,13,2,2 
E07000226,1,83,142,0,11,0,0 
E07000226,1,84,133,1,10,0,1 
E07000226,1,85,123,1,13,0,0 
E07000226,1,86,108,0,3,1,0 
E07000226,1,87,98,0,5,1,1 
E07000226,1,88,89,0,3,1,0 
E07000226,1,89,85,0,4,0,0 
E07000226,1,90,289,1,7,1,0 
E07000227,1,0,613,32,28,3,0 
E07000227,1,1,675,35,31,3,0 
E07000227,1,2,705,36,32,3,0 
E07000227,1,3,700,36,32,3,0 
E07000227,1,4,748,39,34,4,0 
E07000227,1,5,742,38,34,3,0 
E07000227,1,6,780,40,35,4,0 
E07000227,1,7,786,41,36,4,0 
E07000227,1,8,828,34,17,4,1 
E07000227,1,9,838,25,18,0,0 
E07000227,1,10,787,35,24,2,2 
E07000227,1,11,826,41,22,5,4 
E07000227,1,12,873,31,21,1,0 
E07000227,1,13,788,20,26,2,0 
E07000227,1,14,808,27,14,0,2 
E07000227,1,15,799,38,14,3,2 
E07000227,1,16,722,32,16,5,1 
E07000227,1,17,842,15,15,3,0 
E07000227,1,18,807,32,27,9,3 
E07000227,1,19,573,16,14,14,0 
E07000227,1,20,462,20,9,9,1 
E07000227,1,21,575,24,17,6,1 
E07000227,1,22,554,18,18,3,1 
E07000227,1,23,643,20,24,10,1 
E07000227,1,24,640,25,29,10,1 
E07000227,1,25,604,12,22,9,1 
E07000227,1,26,660,18,17,5,0 
E07000227,1,27,654,10,9,3,2 
E07000227,1,28,677,13,17,3,1 
E07000227,1,29,693,17,15,1,1 
E07000227,1,30,707,12,15,4,4 
E07000227,1,31,681,5,20,1,5 
E07000227,1,32,633,16,15,4,7 
E07000227,1,33,603,6,21,2,1 
E07000227,1,34,637,6,18,3,6 
E07000227,1,35,631,10,20,4,0 
E07000227,1,36,756,8,21,4,4 
E07000227,1,37,769,13,33,7,4 
E07000227,1,38,753,11,21,7,2 
E07000227,1,39,809,5,27,5,1 
E07000227,1,40,769,15,36,7,0 
E07000227,1,41,673,8,51,5,3 
E07000227,1,42,749,9,26,9,3 
E07000227,1,43,765,12,29,6,2 
E07000227,1,44,876,10,29,4,1 
E07000227,1,45,838,5,26,2,0 
E07000227,1,46,1011,5,28,8,1 
E07000227,1,47,979,10,25,8,5 
E07000227,1,48,946,11,28,4,2 
E07000227,1,49,969,6,20,10,4 
E07000227,1,50,1041,9,30,6,3 
E07000227,1,51,1110,11,18,5,1 
E07000227,1,52,1105,7,21,2,3 
E07000227,1,53,1080,7,14,3,3 
E07000227,1,54,1015,17,15,7,2 
E07000227,1,55,1099,9,14,8,1 
E07000227,1,56,1050,6,12,8,0 
E07000227,1,57,1073,10,12,2,2 
E07000227,1,58,985,10,6,3,0 
E07000227,1,59,919,7,9,9,1 
E07000227,1,60,920,5,9,2,5 
E07000227,1,61,863,4,7,2,2 
E07000227,1,62,857,3,13,2,2 
E07000227,1,63,750,3,12,0,4 
E07000227,1,64,815,1,8,2,3 
E07000227,1,65,854,1,10,2,1 
E07000227,1,66,764,2,10,3,1 
E07000227,1,67,799,1,9,1,0 
E07000227,1,68,836,3,5,2,2 
E07000227,1,69,849,1,5,2,1 
E07000227,1,70,859,3,4,0,1 
E07000227,1,71,983,1,3,1,0 
E07000227,1,72,782,1,5,0,0 
E07000227,1,73,703,1,5,0,0 
E07000227,1,74,672,4,7,0,1 
E07000227,1,75,642,1,6,0,1 
E07000227,1,76,576,1,6,0,1 
E07000227,1,77,521,1,4,0,1 
E07000227,1,78,501,0,1,0,0 
E07000227,1,79,462,2,3,0,1 
E07000227,1,80,474,3,3,1,1 
E07000227,1,81,428,0,2,1,1 
E07000227,1,82,413,0,2,0,0 
E07000227,1,83,344,1,1,2,0 
E07000227,1,84,340,1,2,1,0 
E07000227,1,85,273,1,1,0,0 
E07000227,1,86,240,1,1,0,0 
E07000227,1,87,253,1,2,0,0 
E07000227,1,88,213,0,1,1,0 
E07000227,1,89,180,0,0,1,0 
E07000227,1,90,514,1,1,1,0 
E07000228,1,0,705,34,44,6,0 
E07000228,1,1,750,36,46,6,0 
E07000228,1,2,820,39,51,7,0 
E07000228,1,3,812,39,50,7,0 
E07000228,1,4,837,40,52,7,0 
E07000228,1,5,842,40,52,7,0 
E07000228,1,6,898,43,56,8,0 
E07000228,1,7,876,42,54,8,0 
E07000228,1,8,998,46,44,4,0 
E07000228,1,9,880,39,32,8,0 
E07000228,1,10,864,37,50,7,1 
E07000228,1,11,911,39,30,6,1 
E07000228,1,12,876,34,24,1,2 
E07000228,1,13,871,32,34,7,0 
E07000228,1,14,885,29,23,3,4 
E07000228,1,15,884,30,22,9,2 
E07000228,1,16,784,23,23,4,2 
E07000228,1,17,825,28,16,5,2 
E07000228,1,18,858,26,29,3,1 
E07000228,1,19,624,18,21,1,0 
E07000228,1,20,551,18,14,5,0 
E07000228,1,21,584,16,12,4,2 
E07000228,1,22,612,20,22,5,1 
E07000228,1,23,570,20,17,4,3 
E07000228,1,24,688,15,29,4,2 
E07000228,1,25,643,18,24,3,1 
E07000228,1,26,569,9,22,2,0 
E07000228,1,27,697,14,14,1,1 
E07000228,1,28,672,14,12,3,1 
E07000228,1,29,727,8,25,5,2 
E07000228,1,30,725,17,15,9,2 
E07000228,1,31,770,17,36,4,2 
E07000228,1,32,663,13,27,2,0 
E07000228,1,33,800,16,39,5,2 
E07000228,1,34,813,16,31,3,4 
E07000228,1,35,792,10,38,4,7 
E07000228,1,36,937,13,45,11,1 
E07000228,1,37,851,11,43,10,5 
E07000228,1,38,853,12,59,5,7 
E07000228,1,39,917,8,51,10,8 
E07000228,1,40,932,14,51,13,3 
E07000228,1,41,896,11,62,10,4 
E07000228,1,42,878,20,47,5,1 
E07000228,1,43,887,9,45,9,3 
E07000228,1,44,1005,6,44,7,7 
E07000228,1,45,972,14,32,6,6 
E07000228,1,46,1071,4,38,9,3 
E07000228,1,47,1081,12,49,9,2 
E07000228,1,48,1097,12,39,5,4 
E07000228,1,49,1051,10,43,13,5 
E07000228,1,50,1127,13,30,7,1 
E07000228,1,51,1039,9,22,8,3 
E07000228,1,52,1075,11,18,7,3 
E07000228,1,53,1149,11,17,6,2 
E07000228,1,54,1118,8,14,8,2 
E07000228,1,55,1061,5,27,14,4 
E07000228,1,56,963,8,22,8,3 
E07000228,1,57,967,6,18,5,4 
E07000228,1,58,894,5,22,7,2 
E07000228,1,59,908,4,28,6,4 
E07000228,1,60,865,5,11,6,3 
E07000228,1,61,784,5,18,5,1 
E07000228,1,62,781,3,11,5,5 
E07000228,1,63,843,2,12,5,1 
E07000228,1,64,777,1,21,6,1 
E07000228,1,65,745,5,9,2,3 
E07000228,1,66,736,3,17,3,3 
E07000228,1,67,729,2,15,2,3 
E07000228,1,68,783,3,9,5,0 
E07000228,1,69,730,3,16,1,3 
E07000228,1,70,828,1,5,1,2 
E07000228,1,71,958,2,6,0,0 
E07000228,1,72,698,5,6,0,1 
E07000228,1,73,670,3,5,0,1 
E07000228,1,74,676,1,7,0,2 
E07000228,1,75,631,4,4,0,2 
E07000228,1,76,529,3,3,0,0 
E07000228,1,77,386,3,5,0,0 
E07000228,1,78,442,2,3,0,0 
E07000228,1,79,425,0,5,0,0 
E07000228,1,80,429,1,5,1,0 
E07000228,1,81,391,3,5,2,0 
E07000228,1,82,365,2,7,0,2 
E07000228,1,83,334,1,5,0,0 
E07000228,1,84,292,1,2,1,0 
E07000228,1,85,271,1,3,0,1 
E07000228,1,86,255,1,3,1,0 
E07000228,1,87,244,0,1,0,0 
E07000228,1,88,224,0,1,0,0 
